"x" "y"
"1" -0.626453810742333 -0.12436191233117
"2" 0.183643324222082 3.31008591419439
"3" -0.835628612410047 -1.85205402239882
"4" 1.59528080213779 -0.068213129740204
"5" 0.329507771815361 2.68943771329129
"6" -0.820468384118015 0.941151383856091
"7" 0.487429052428485 4.01354639117064
"8" 0.738324705129217 3.87219694461073
"9" 0.575781351653492 3.5984411959312
"10" -0.305388387156356 3.78306875950871
"11" 1.51178116845085 -0.432076289723087
"12" 0.389843236411431 2.87988274479205
"13" -0.621240580541804 1.96005305012091
"14" -2.2146998871775 -20.05364441157
"15" 1.12493091814311 1.6731421346806
"16" -0.0449336090152308 2.5112405481893
"17" -0.0161902630989461 2.646838958236
"18" 0.943836210685299 2.18831711588326
"19" 0.821221195098089 3.27956848719321
"20" 0.593901321217509 3.01515986685488
"21" 0.918977371608218 2.03126732069037
"22" 0.782136300731067 4.21563840739603
"23" 0.0745649833651906 2.91799512092801
"24" -1.98935169586337 -15.3926902696557
"25" 0.61982574789471 3.05834701399921
"26" -0.0561287395290008 3.59090447279965
"27" -0.155795506705329 2.54089341095963
"28" -1.47075238389927 -7.42289755628658
"29" -0.47815005510862 0.64336151346605
"30" 0.417941560199702 3.00948860605924
"31" 1.35867955152904 0.991930034376742
"32" -0.102787727342996 2.17350831290372
"33" 0.387671611559369 3.87345044655247
"34" -0.0538050405829051 1.36526416047749
"35" -1.37705955682861 -5.9198328510092
"36" -0.41499456329968 0.0954584173492807
"37" -0.394289953710349 1.42566082780355
"38" -0.0593133967111857 2.34247646427923
"39" 1.10002537198388 1.31711613698968
"40" 0.763175748457544 2.85549363905199
"41" -0.164523596253587 0.67405334255177
"42" -0.253361680136508 3.47240438025509
"43" 0.696963375404738 1.37324712407
"44" 0.556663198673657 2.77192286730851
"45" -0.68875569454952 -1.01460520293647
"46" -0.70749515696212 -0.773698388778092
"47" 0.36458196213683 5.43210851965581
"48" 0.768532924515416 2.91871144498598
"49" -0.112346212150228 1.45071663202039
"50" 0.881107726454215 0.997772054905062
"51" 0.398105880367068 3.78986252236059
"52" -0.612026393250771 0.564883287003138
"53" 0.341119691424425 3.02699115342437
"54" -1.12936309608079 -4.44660892409496
"55" 1.43302370170104 -0.899244969761595
"56" 1.98039989850586 -3.55021490272337
"57" -0.367221476466509 2.84617488994167
"58" -1.04413462631653 -3.32168733394168
"59" 0.569719627442413 1.83674700240109
"60" -0.135054603880824 4.54372316807125
"61" 2.40161776050478 -4.91937557956505
"62" -0.0392400027331692 2.67823543391144
"63" 0.689739362450777 4.10918167086551
"64" 0.028002158780666 3.94008119337049
"65" -0.743273208882405 -0.886342169364246
"66" 0.188792299514343 5.47877817719461
"67" -1.80495862889104 -12.4026704749316
"68" 1.46555486156289 -0.992600018377213
"69" 0.153253338211898 3.09272713674759
"70" 2.17261167036215 -3.53138721910367
"71" 0.475509528899662 5.61292466037484
"72" -0.709946430921814 0.0664887036356412
"73" 0.610726353489055 3.6278293141449
"74" -0.934097631644252 -1.80747416678365
"75" -1.2536334002391 -5.14711958470311
"76" 0.291446235517463 3.30077043051241
"77" -0.443291873218433 2.28539972669155
"78" 0.00110535163162413 5.077452046914
"79" 0.0743413241516641 4.15961844679015
"80" -0.589520946188072 1.92479792896829
"81" -0.568668732818502 -0.393982802882592
"82" -0.135178615123832 3.65797751973279
"83" 1.1780869965732 1.90294806732408
"84" -1.52356680042976 -9.5391274956072
"85" 0.593946187628422 3.71345718501026
"86" 0.332950371213518 3.18565114751764
"87" 1.06309983727636 3.56069184983223
"88" -0.304183923634301 1.33952292873895
"89" 0.370018809916288 2.91428232451604
"90" 0.267098790772231 2.39977938174241
"91" -0.54252003099165 0.806968376393774
"92" 1.20786780598317 1.96957715848649
"93" 1.16040261569495 1.0182109196978
"94" 0.700213649514998 3.86289725030642
"95" 1.58683345454085 -1.38982388466441
"96" 0.558486425565304 2.18552593802947
"97" -1.27659220845804 -3.62522368341629
"98" -0.573265414236886 -0.204796219564822
"99" -1.22461261489836 -4.08723535232409
"100" -0.473400636439312 0.967970304229874
